"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01026099999","2021-01-03T17:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","36","","","-0.01","3","85","","30.35","29.93","","34","200","19","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T18:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","36","0.00","","+0.00","7","86","","30.35","29.93","","34","195","19","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T19:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","36","","||RA","-0.00","0","86","OVC:08 20","30.35","29.93","18.64","34","197","19","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T20:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","36","","","-0.01","3","84","","30.36","29.94","","34","200","21","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T21:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","","-0.01","2","80","","30.36","29.93","","35","195","19","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T22:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","","-0.01","0","77","OVC:08 20","30.36","29.93","18.64","35","197","24","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-03T23:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","","-0.01","3","79","","30.37","29.94","","35","198","23","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T00:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","30","38","","","-0.00","0","74","","30.36","29.94","","35","207","24","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T01:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","","+0.00","8","76","BKN:06 20","30.36","29.93","24.85","35","200","26","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T02:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","38","","","+0.02","7","76","","30.35","29.93","","35","195","28","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T03:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","","+0.02","7","79","","30.35","29.92","","35","195","25","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T04:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","37","","||DZ","+0.01","7","79","BKN:07 10","30.35","29.92","12.43","35","198","29","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T05:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","37","0.00","","+0.01","5","82","","30.35","29.92","","35","196","27","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T06:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","38","","","+0.00","7","82","","30.34","29.92","","36","195","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T07:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","38","","","+0.01","7","84","BKN:06 20","30.34","29.91","18.64","36","204","26","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T09:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","34","39","0.01","","-0.02","3","82","","30.36","29.93","","37","209","24","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T10:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","0.01","||RA","-0.03","0","79","BKN:06 10","30.36","29.94","12.43","37","212","26","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T11:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","","","-0.02","1","78","","30.37","29.94","","37","199","27","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T12:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","0.00","","-0.01","2","78","","30.37","29.94","","37","198","26","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T13:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","","||RA","-0.01","2","77","BKN:07 10","30.37","29.95","15.53","37","199","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T14:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","","","0.00","4","78","","30.37","29.94","","37","198","23","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T15:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","39","","","+0.01","7","79","","30.36","29.94","","37","215","22","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-01-04T16:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","33","40","","||RA","+0.02","7","76","BKN:07 10","30.35","29.93","18.64","37","202","20","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
